Epoch Time,x,y,z
1712253965.2021246,0.02793195553951793,0.34671641058391994,1.0736150211758084
1712253965.2031403,0.04159414519866308,0.3705376717779371,1.2501725885603163
1712253965.204156,0.046848836872312755,0.3537226716677348,1.3538650671641033
1712253965.2051718,0.05105258689986335,0.33410516050126815,1.3734825452168782
1712253965.2061875,0.051753210524717964,0.29276827971140545,1.3282922903696697
1712253965.2072031,0.05105258689986335,0.20624106129010517,1.2095362610287137
1712253965.2082188,0.04649852299027973,0.12216604418224758,1.0235203637017143
1712253965.2092345,0.03423758265044954,0.0461482091082467,0.799320273929172
1712253965.2102501,0.015320702352457576,-0.034066707723670535,0.516267716884613
1712253965.211266,-0.007798403191069761,-0.12232821020815107,0.17961730559666952
1712253965.2122817,-0.01830572469366921,-0.18397115998797947,-0.17031164632903203
1712253965.2132974,-0.029513535814152822,-0.2309038738409678,-0.502693255742391
1712253965.214313,-0.037218903501828514,-0.27678584059079486,-0.8154612117343478
1712253965.2153287,-0.04632525146007538,-0.27678584059079486,-1.0854993926154242
1712253965.2163444,-0.05192915598551432,-0.25857316123114693,-1.2924936082628038
1712253965.2173603,-0.05192915598551432,-0.2526190049118466,-1.4546566539340549
1712253965.218376,-0.04562476028998693,-0.23475655251079136,-1.547471284866333
1712253965.2193916,-0.029163290229108598,-0.19973215129640368,-1.543968915939331
1712253965.2204072,-0.02496036183502939,-0.166809211174647,-1.4725191063351102
1712253965.221423,-0.02145792254143291,-0.13808919323815239,-1.3478321499294705
1712253965.2224386,-0.01725499311255084,-0.08940527008639441,-1.1706087324354384
1712253965.2234545,-0.010950599486629168,-0.0557818387945493,-0.9440008136961195
1712253965.2244701,-0.0014940098238488038,-0.035817929440074496,-0.6869216759999593
1712253965.2254858,0.0013081985525786877,0.009715700935986307,-0.39201613929536605
1712253965.2265015,0.0020088237296375963,0.06751727726724413,-0.07224331299463908
1712253965.2275171,-0.009199378805028068,0.1120069788561927,0.2297120127413008
1712253965.2285328,-0.0102501114209493,0.149840729104148,0.5012042654885186
1712253965.2295487,-0.006397426542308595,0.20448949601915148,0.752728713883294
1712253965.2305644,-0.0021944978895286718,0.23776920305358037,0.9790306621127658
1712253965.23158,0.004811324696573946,0.2640426324473487,1.1426266034444172
1712253965.2325957,0.007263512557579411,0.3099335895644294,1.2592807081010606
1712253965.2336113,0.012518201644221941,0.3267485896746318,1.3132288720872667
1712253965.2346272,0.017422578401035733,0.306430459022522,1.2852038277520073
1712253965.235643,0.030384144435326256,0.2759532630443573,1.2021797233157687
1712253965.2366586,0.042294772962729134,0.24267357256677416,1.0806212822596233
1712253965.2376742,0.0380910187959671,0.17541355556911892,0.9019618564181857
1712253965.23869,0.03528852015733719,0.09869510100947486,0.6584946314493815
1712253965.2397056,0.030033830553293228,0.03143508194221391,0.37859486209021675
1712253965.2407215,0.025479766643709607,-0.06453794323735766,0.06891852865616481
1712253965.2417371,0.01847351590792338,-0.16610872414377,-0.2599741352929009
1712253965.2427528,0.006212575050691763,-0.23195460438728333,-0.5646864573160807
1712253965.2437685,-0.012351575617988903,-0.2879936496416728,-0.8476836813820733
1712253965.244784,-0.03511743826998605,-0.3286219636599223,-1.1159706115722656
1712253965.2457998,-0.04632525146007538,-0.34998685121536255,-1.3331219885084364
1712253965.2468157,-0.0550813517636723,-0.3342258599069383,-1.4746205012003581
1712253965.2478313,-0.058583791057268776,-0.3219673368665907,-1.542918152279324
1712253965.248847,-0.05963452574279573,-0.27713608410623336,-1.545720100402832
1712253965.2498627,-0.0627867215209537,-0.20428531699710423,-1.469717158211602
1712253965.2508783,-0.0557818387945493,-0.14404334955745274,-1.3390760951571994
1712253965.251894,-0.04562476028998693,-0.09325795703464083,-1.1608019140031602
1712253965.25291,-0.024610118319590885,-0.015153527880708376,-0.9166817532645332
1712253965.2539256,-0.00849889125674963,0.06121165222591824,-0.6109186675813463
1712253965.2549412,0.0020088237296375963,0.11340822610590193,-0.2897448672188653
1712253965.255957,0.011467264137334293,0.17576386531194052,0.03493820627530416
1712253965.2569726,0.019174141602383718,0.23006232248412237,0.35862704118092853
1712253965.2579882,0.02968351874086592,0.24022138781017727,0.6570933924780952
1712253965.259004,0.03248601944910155,0.25248232815000743,0.9142227967580159
1712253965.2600198,0.03563883403937022,0.2678960727320777,1.1384228865305583
1712253965.2610354,0.02407851732439465,0.266144507461124,1.2894075446658664
1712253965.262051,0.010416325595643785,0.24302388230959573,1.3507122463650174
1712253965.2630668,0.011116951290104125,0.22690950168503654,1.345107290479872
1712253965.2640827,0.007613825404809581,0.201687001519733,1.2852038277520073
1712253965.2650983,0.006562887380520502,0.15544573465983072,1.1587410502963595
1712253965.266114,0.0006075733755197789,0.1302232344945272,0.9765784607993232
1712253965.2671297,-0.0014940098238488038,0.10324916077984704,0.7520280943976508
1712253965.2681453,0.0006075733755197789,0.050351959135797285,0.4658226834403144
1712253965.269161,0.002359136318167051,-0.006747670575148529,0.15684699018796286
1712253965.270177,0.00831445058186849,-0.056482329964637756,-0.14579456713464525
1712253965.2711926,0.004811324696573946,-0.10481600960095723,-0.4350961579216851
1712253965.2722082,-9.303357930750483e-05,-0.1671594546900855,-0.7208953301111857
1712253965.2732239,-0.0049964504109488595,-0.2021838559044732,-0.9769237041473389
1712253965.2742395,-0.0120013321025504,-0.24421314398447672,-1.1895218160417345
1712253965.2752552,-0.0120013321025504,-0.2967497706413269,-1.3537863890329997
1712253965.276271,-0.01830572469366921,-0.3121604853206211,-1.449052757687039
1712253965.2772868,-0.026361337966389127,-0.29920147524939644,-1.468666394551595
1712253965.2783024,-0.043523299197355904,-0.2960492836104499,-1.447651783625285
1712253965.279318,-0.049827690753671855,-0.2701312137974633,-1.381455659866333
1712253965.2803338,-0.04702573849095239,-0.21023947331640455,-1.2462614642249212
1712253965.2813494,-0.04562476028998693,-0.1510482198662228,-1.0452213552263048
1712253965.2823653,-0.04142183396551344,-0.08169990446832445,-0.8067050907346938
1712253965.283381,-0.03686865998639001,0.02793195553951793,-0.5237078997823927
1712253965.2843966,-0.03021402284502983,0.11831260389751858,-0.20988922980096605
1712253965.2854123,-0.019356457309590444,0.18487200140953064,0.09344041347503662
1712253965.286428,0.00025726080315911933,0.25248232815000743,0.4031167427698771
1712253965.2874436,0.023027579817507002,0.3158888883060879,0.7117421097225612
1712253965.2884595,0.030734456247753568,0.34671641058391994,0.9828841023974948
1712253965.2894752,0.042294772962729134,0.3551239106390211,1.1853647232055664
1712253965.2904909,0.04825008412202199,0.36037858989503646,1.3265407085418701
1712253965.2915065,0.05245383828878403,0.31658954090542263,1.395552290810479
