Epoch Time,x,y,z
1712336299.8918436,1.3899473349253337,-0.9447013007269965,-0.28484145800272626
1712336299.8928616,1.2077848116556804,-0.8820076121224297,-0.266278518570794
1712336299.8938797,0.9524068567487929,-0.8081060647964478,-0.25787265764342415
1712336299.894898,0.6357242663701376,-0.7037333647410074,-0.2711819443437788
1712336299.895916,0.2749023338158925,-0.5562806129455566,-0.25822291771570843
1712336299.896934,-0.11497308810551961,-0.41338102685080635,-0.23685801360342237
1712336299.897952,-0.5089976721339755,-0.2515682743655311,-0.2144423955016666
1712336299.8989701,-0.8802563614315456,-0.0750452611181471,-0.17276335093710157
1712336299.8999882,-1.1965268188052707,0.05665758831633462,-0.13108431465095943
1712336299.9010065,-1.450103521347046,0.149840729104148,-0.1027145485083262
1712336299.9020245,-1.623824569914076,0.21780138214429218,-0.07049208713902368
1712336299.9030426,-1.7190909385681152,0.27350107828776044,-0.014102796299590005
1712336299.9040606,-1.7523641056484647,0.2710488935311635,0.02898289304640558
1712336299.9050786,-1.7215426762898762,0.25808733370569015,0.04544758548339208
1712336299.906097,-1.634331809149848,0.2234063876999749,0.06156196196873982
1712336299.907115,-1.4928332964579265,0.13687916927867466,0.04965133551094267
1712336299.908133,-1.30510237481859,0.04124383545584149,0.022326954123046663
1712336299.909151,-1.070438888337877,-0.05262964301639133,0.00025726080315911933
1712336299.9101691,-0.7905938890245225,-0.16821018523640102,-0.029863779329591326
1712336299.9111874,-0.4764249589708116,-0.3062063455581665,-0.08730380899376339
1712336299.9122055,-0.12968334058920541,-0.4357966449525621,-0.15700237618552312
1712336299.9132235,0.22936168644163343,-0.5573313103781806,-0.2060365511311425
1712336299.9142416,0.5775723854700724,-0.6907743215560913,-0.2557711965507931
1712336299.9152596,0.8918027745352851,-0.7744826873143513,-0.29499851995044285
1712336299.9162776,1.1513843801286485,-0.827719767888387,-0.31321121586693657
1712336299.917296,1.3447569476233587,-0.8862105343076918,-0.3345761034223768
1712336299.918314,1.4596594704522026,-0.9215851624806721,-0.3559409909778171
1712336299.919332,1.4978435304429796,-0.9114280674192641,-0.3531390428543091
1712336299.92035,1.4540545145670574,-0.8802563614315456,-0.31741417116589016
1712336299.9213681,1.3240885734558105,-0.8434807591968112,-0.29429803291956586
1712336299.9223864,1.122658782535129,-0.7622241311603122,-0.2694307267665863
1712336299.9234045,0.8522174755732218,-0.6750133302476671,-0.23895949125289917
1712336299.9244225,0.5267770753966438,-0.5969089269638062,-0.21619362963570488
1712336299.9254405,0.14843949013286167,-0.4813283681869507,-0.1923770209153493
1712336299.9264586,-0.24596436156166923,-0.34193125036027694,-0.1531496975156996
1712336299.9274766,-0.6455928749508327,-0.21199069089359707,-0.12267845372358957
1712336299.928495,-1.0136993726094563,-0.10656722717814975,-0.12022674911552005
1712336299.929513,-1.318411694632636,0.009715700935986307,-0.11077015764183468
1712336299.930531,-1.549572812186347,0.09519197046756744,-0.0887047830555174
1712336299.931549,-1.7019289069705539,0.15474511517418754,-0.07574574814902411
1712336299.9325671,-1.77723142835829,0.22200513217184278,-0.05087842129998737
1712336299.9335854,-1.779683166080051,0.2517816921075185,-0.02425987480415238
1712336299.9346035,-1.7204919126298692,0.23671825726826984,-0.020407189925511677
1712336299.9356215,-1.6063123279147677,0.201687001519733,-0.024610118319590885
1712336299.9366395,-1.4332917001512315,0.16035012072987026,-0.014803284365269873
1712336299.9376576,-1.214389271206326,0.08188009262084961,-0.0021944978895286718
1712336299.9386759,-0.9517061710357666,-0.026011094450950623,-0.02250865308774842
1712336299.939694,-0.6431411372290717,-0.13318577574359045,-0.04562476028998693
1712336299.940712,-0.29955171876483494,-0.2890443801879883,-0.07854770455095503
1712336299.94173,0.06366384112172656,-0.46416643593046397,-0.12793211473359
1712336299.942748,0.4213329818513658,-0.6042640739017062,-0.16610872414377
1712336299.943766,0.7502765125698513,-0.7342045836978488,-0.19447848200798035
1712336299.9447844,1.0305265585581462,-0.8560895257525973,-0.23860924773746067
1712336299.9458025,1.249822245703803,-0.9450515111287434,-0.2981507447030809
1712336299.9468205,1.4001063505808513,-0.9797256522708468,-0.3303731812371148
1712336299.9478385,1.4705191718207464,-1.0021413034862943,-0.34998685121536255
1712336299.9488566,1.461060709423489,-0.9779744678073459,-0.3618951638539632
1712336299.9498749,1.3720813062455919,-0.8988193008634779,-0.35033709473080105
1712336299.950893,1.2133897675408256,-0.8175626728269789,-0.33632732099956936
1712336299.951911,0.9842853413687812,-0.7300016615125868,-0.32546977202097577
1712336299.952929,0.6956277290980021,-0.6088172064887153,-0.30060244931115043
1712336299.953947,0.35862704118092853,-0.4627654287550184,-0.23895949125289917
1712336299.954965,-0.01970670082502895,-0.33667756451500785,-0.18467166357570225
