Epoch Time,x,y,z
1712347451.542838,-1.5050917201571994,0.5397386352221171,0.07031978004508548
1712347451.5438573,-1.3464311758677165,0.5120639668570625,0.07662540508641137
1712347451.5448766,-1.1324320899115667,0.4476064443588257,0.06331352723969354
1712347451.5458958,-0.8574904998143513,0.3726395302348667,0.050351959135797285
1712347451.546915,-0.5356162124209933,0.2955707576539781,0.06436446474658118
1712347451.5479345,-0.18011848131815592,0.16665574577119616,0.07137071755197313
1712347451.5489538,0.1936298112074534,0.03984258406692081,0.057708525823222265
1712347451.549973,0.5691648854149712,-0.0876540525092019,0.05070227301783032
1712347451.5509923,0.9289359384112887,-0.2557711965507931,0.030384144435326256
1712347451.5520115,1.2389625443352592,-0.3930668698416816,0.005161637026402685
1712347451.5530307,1.4757739173041449,-0.4837800727950202,-0.002894986213909255
1712347451.55405,1.6411214404635959,-0.5513772037294176,-0.011651087552309036
1712347451.5550692,1.7241455448998344,-0.5993605984581841,-0.041071590450074934
1712347451.5560884,1.7367568280961778,-0.6007615725199381,-0.07994867861270905
1712347451.557108,1.6708979341718886,-0.5660874313778347,-0.09325795703464083
1712347451.5581272,1.5314735306633842,-0.5198552211125692,-0.10586674014727274
1712347451.5591464,1.3156810071733263,-0.4105790787272983,-0.11147064467271169
1712347451.5601656,1.0396346780988905,-0.265578031539917,-0.09605990515814887
1712347451.561185,0.7113918330934312,-0.13668821917639837,-0.0866033136844635
1712347451.5622041,0.3453151716126336,-0.003245230246749189,-0.08099940915902455
1712347451.5632234,-0.04177207748095194,0.15579604440265232,-0.05683257348007626
1712347451.5642426,-0.42844153112835354,0.29627141025331283,0.0020088237296375963
1712347451.5652618,-0.7916446526845295,0.39435893297195435,0.04369602021243837
1712347451.5662813,-1.1002096202638414,0.4934973849190606,0.0801285273498959
1712347451.5673006,-1.3355735937754314,0.5477958255343967,0.11270759834183587
1712347451.5683198,-1.4931835068596733,0.5407895975642734,0.1277710414595074
1712347451.569339,-1.5807444519466824,0.5337833364804586,0.13582823177178702
1712347451.5703583,-1.5968557198842366,0.5239745643403795,0.15614637070231968
1712347451.5713775,-1.5520245499081082,0.48789239592022365,0.1578979194164276
1712347451.5723968,-1.4441492822435167,0.42763862344953746,0.1260194761885537
1712347451.573416,-1.2700780232747395,0.38560112317403156,0.09238946768972608
1712347451.5744352,-1.0385666953192816,0.31518826882044476,0.07172102729479472
1712347451.5754545,-0.7552192608515421,0.22620888219939336,0.03668977154625787
1712347451.576474,-0.43159372276730007,0.16630543602837455,0.015320702352457576
1712347451.5774932,-0.06944135659270816,0.07907758984300825,-0.00044327766065382294
1712347451.5785124,0.31623923116260105,-0.03791939467191696,-0.03091451194551256
1712347451.5795317,0.6984302732679579,-0.15560140212376913,-0.057182816995514765
1712347451.580551,1.0497937599817913,-0.24806583921114603,-0.061735990974638194
1712347451.5815701,1.3409035735660129,-0.3429819809065925,-0.043523299197355904
1712347451.5825894,1.564753320482042,-0.4308932357364231,-0.04317305154270596
1712347451.5836086,1.7052286201053195,-0.4718717932701111,-0.03791939467191696
1712347451.5846279,1.7696861426035562,-0.5202054646280077,-0.03511743826998605
1712347451.5856473,1.749017768436008,-0.5611840221616957,-0.04002085576454798
1712347451.5866666,1.6432233651479085,-0.5380679170290629,-0.03686865998639001
1712347451.5876858,1.4635129769643147,-0.4837800727950202,-0.02250865308774842
1712347451.588705,1.2133897675408256,-0.4168834620051914,-0.02496036183502939
1712347451.5897243,0.9037134382459853,-0.3216170933511522,-0.05192915598551432
1712347451.5907435,0.5495474073621962,-0.1804687248335944,-0.05893403457270728
1712347451.5917628,0.15859855545891655,-0.048076469037267894,-0.056132082309987806
1712347451.592782,-0.2445633874999152,0.10570135381486681,-0.056132082309987806
1712347451.5938013,-0.6350855032602946,0.2861123283704122,-0.03546768592463599
1712347451.5948207,-0.9709695974985758,0.41993174288007945,-0.011651087552309036
1712347451.59584,-1.2392565939161513,0.5089111460579766,0.0013081985525786877
1712347451.5968592,-1.4290887779659696,0.5800245867835151,0.02267726593547397
